date,settle,pre_cur_linear,pre_five_linear,pre_ten_linear,pre_cur_nlinear,pre_five_nl,pre_ten_nlinear
6/17/13,578.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/18/13,589,314.2517529,312.9754134,311.9398454,5.909821222,5.905917404,5.901613764
6/19/13,610,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/20/13,598.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
6/21/13,592,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
6/24/13,579,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/25/13,576.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/26/13,574,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
6/27/13,572.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/28/13,547.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/1/13,531.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
7/2/13,533,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
7/3/13,532.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/5/13,525.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/8/13,533.25,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
7/9/13,551.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/10/13,553.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/11/13,560.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/12/13,545.5,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
7/15/13,536.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
7/16/13,545.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/17/13,538.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
7/18/13,541,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/19/13,544,314.2517529,312.9754134,311.9398454,5.909821222,5.905917404,5.901613764
7/22/13,540.75,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/23/13,522.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
7/24/13,508.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/25/13,496,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/26/13,492,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/29/13,489.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
7/30/13,495.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/31/13,499,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/1/13,487.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/2/13,463.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/5/13,460.5,410.4461145,408.9026898,406.7067394,6.139057064,6.134049939,6.127588118
8/6/13,459.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/7/13,458.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/8/13,459.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/9/13,453.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/12/13,464,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/13/13,447.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/14/13,455.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/15/13,472.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/16/13,463.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/19/13,485.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/20/13,475.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/21/13,483.25,443.7073891,441.9779868,439.4631903,6.045740253,6.0424667,6.038406429
8/22/13,464.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/23/13,470,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/26/13,500.5,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
8/27/13,486.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/28/13,480.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/29/13,481.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/30/13,482,395.7554818,394.8699413,391.7694523,5.889650487,5.888672161,5.877856163
9/3/13,475.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
9/4/13,469.5,284.2912286,284.3284371,281.4846431,5.690181107,5.691267899,5.682290408
9/5/13,461,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/9/13,463.5,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
9/10/13,469,266.6578823,266.2248478,264.5997815,5.778627076,5.776429442,5.772653888
9/11/13,472.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/12/13,466.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/16/13,456.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
9/17/13,454,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/18/13,456.25,245.5643121,244.6613403,244.2646091,5.866763676,5.862373286,5.856873561
9/20/13,451,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/23/13,453.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/24/13,448.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/25/13,454.75,218.2168437,218.6260564,216.4120125,5.637393376,5.636889955,5.633629222
9/26/13,456.75,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
9/27/13,454,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/30/13,441.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/1/13,439,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
10/2/13,439,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/3/13,439.25,266.6578823,266.2248478,264.5997815,5.778627076,5.776429442,5.772653888
10/4/13,443.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
10/7/13,449.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/8/13,441.75,65.55739537,65.95326336,66.43957788,5.415885556,5.415657456,5.416791053
10/9/13,443.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
10/10/13,438.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/11/13,433.25,203.6943917,203.3417263,202.557496,5.646714682,5.645778667,5.645335293
10/14/13,437,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/15/13,443.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/17/13,443,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/18/13,441.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/21/13,444,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/22/13,438.25,443.7073891,441.9779868,439.4631903,6.045740253,6.0424667,6.038406429
10/23/13,442.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/25/13,440,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
10/28/13,430.75,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
10/29/13,432,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/30/13,430.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
10/31/13,428.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/1/13,427.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
11/4/13,437,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/5/13,435.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
11/6/13,431.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
11/7/13,431.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/8/13,438.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/11/13,446.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/12/13,444,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/13/13,440.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/14/13,436.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/15/13,430.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
11/18/13,421,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/19/13,426.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/20/13,425.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/21/13,429.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/22/13,429.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
11/26/13,424.75,221.176111,221.2917278,219.2891515,5.631025965,5.63183612,5.631415791
11/27/13,426.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/2/13,424.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/3/13,431.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
12/4/13,436.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/5/13,433.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/6/13,434.25,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
12/9/13,438,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/10/13,436,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
12/11/13,439.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/12/13,434.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/13/13,425.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
12/16/13,423.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/17/13,426.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/18/13,425,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
12/19/13,430.5,284.2912286,284.3284371,281.4846431,5.690181107,5.691267899,5.682290408
12/20/13,433.25,251.4827829,251.7061015,249.1770473,5.671202408,5.671513051,5.665361215
12/23/13,434.25,443.7073891,441.9779868,439.4631903,6.045740253,6.0424667,6.038406429
12/26/13,426.25,251.4827829,251.7061015,249.1770473,5.671202408,5.671513051,5.665361215
12/27/13,427.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/30/13,423.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
12/31/13,422,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/2/14,420.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/3/14,423.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
1/6/14,427.75,443.7073891,441.9779868,439.4631903,6.045740253,6.0424667,6.038406429
1/7/14,426,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
1/8/14,417,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/9/14,412,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/10/14,432.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/13/14,434.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/14/14,431.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/15/14,425.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/16/14,428,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/17/14,424,171.4698124,172.4283502,169.8414871,5.516500447,5.519448825,5.51986992
1/21/14,425,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
1/22/14,426.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/23/14,429,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
1/24/14,429.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
1/27/14,431.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
1/28/14,432,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
1/29/14,427.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/30/14,433.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
1/31/14,434,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/3/14,435.75,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/4/14,447.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/5/14,447.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/6/14,448.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/7/14,450,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/10/14,448.75,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
2/11/14,447.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/12/14,446,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
2/13/14,446.5,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
2/14/14,450.75,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/18/14,455.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
2/19/14,460.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/20/14,462.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/21/14,459,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/24/14,457.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/25/14,461.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/26/14,461,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
2/27/14,454.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
2/28/14,463.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/3/14,470.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/4/14,484.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/5/14,482,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/6/14,491,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/7/14,489,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/10/14,478.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/11/14,483.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/12/14,488.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/13/14,485,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/14/14,486,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/17/14,479,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
3/18/14,486.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/19/14,487.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/20/14,478.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/21/14,479,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/24/14,490,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/25/14,486.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/26/14,484.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/27/14,492,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/28/14,492,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
3/31/14,502,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
4/1/14,507.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/2/14,501,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/3/14,505.25,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
4/4/14,507.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/7/14,505.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/8/14,513,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
4/9/14,508,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/10/14,507.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/11/14,504.5,184.4948732,185.0897698,183.1910283,5.589938512,5.588586121,5.588279173
4/14/14,509.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/15/14,509.75,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
4/16/14,503.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/17/14,500.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/21/14,493.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/22/14,502,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
4/23/14,509.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/24/14,507.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/25/14,512.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/28/14,513.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
4/29/14,521.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
4/30/14,519,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/1/14,507,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/2/14,499.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
5/5/14,508,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
5/6/14,517.5,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
5/7/14,514,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
5/8/14,516.5,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
5/9/14,507.5,284.2912286,284.3284371,281.4846431,5.690181107,5.691267899,5.682290408
5/12/14,499.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/13/14,502.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/14/14,495.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/15/14,484.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/16/14,483.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/19/14,477.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/20/14,473.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/21/14,474.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/22/14,476.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/23/14,478,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/27/14,469.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
5/28/14,472.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/29/14,469.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
5/30/14,465.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/2/14,465.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/3/14,454,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/4/14,452.25,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
6/5/14,444.25,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
6/6/14,456.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/9/14,447.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/10/14,441.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/11/14,437.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/12/14,440,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/13/14,443,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/16/14,436.75,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
6/17/14,434,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/18/14,435.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/19/14,444.25,347.9165627,346.4531887,345.0985736,5.928080176,5.92442648,5.920724625
6/20/14,448.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/23/14,439,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/24/14,436.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
6/25/14,435.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/26/14,439,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/27/14,442.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
6/30/14,418.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/1/14,416,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/2/14,412.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/3/14,409.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/7/14,400.5,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
7/8/14,398.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/9/14,391.25,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
7/10/14,386.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/11/14,378.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/14/14,381.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/15/14,374,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/16/14,378.25,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
7/17/14,379.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/18/14,371.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/21/14,364,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/22/14,360.25,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
7/23/14,362.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
7/24/14,361.5,300.1236629,299.5041647,297.5620747,5.801151884,5.799482118,5.794557249
7/25/14,363,270.0533607,269.3249947,267.9071331,5.739417497,5.738068494,5.736795748
7/28/14,367.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/29/14,361.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
7/30/14,361.75,333.1296421,332.3234631,330.0646266,5.819540463,5.818389825,5.812333439
7/31/14,357,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/1/14,352.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/4/14,369.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/5/14,367.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/6/14,374.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/7/14,371.25,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
8/8/14,363.5,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
8/11/14,368.25,237.1038067,236.5634003,235.4622163,5.695098074,5.693960842,5.693106439
8/12/14,369,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/13/14,369.75,284.9362806,283.5514064,283.0374494,5.713827762,5.711534437,5.710594706
8/14/14,373.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/15/14,377,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/18/14,371.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/19/14,372.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/20/14,367.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/21/14,369,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/22/14,371.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/25/14,367.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/26/14,365,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
8/27/14,365,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/28/14,369.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
8/29/14,364.75,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/2/14,363.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/3/14,352,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/4/14,346.5,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/5/14,356,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/8/14,348.25,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
9/9/14,344.25,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/10/14,345.75,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/11/14,341,381.1217878,379.4711567,377.7977638,5.944072878,5.940674472,5.937577331
9/12/14,338.5,318.0849813,316.5115682,315.6789028,5.841180722,5.837649855,5.835512833
