11/26/2010,553.0,1
11/29/2010,553.25,1
11/30/2010,544.0,1
12/1/2010,566.25,0
12/2/2010,555.5,1
12/3/2010,573.5,0
12/6/2010,568.0,1
12/7/2010,561.75,1
12/8/2010,574.5,1
12/9/2010,574.25,1
12/10/2010,574.25,1
12/13/2010,588.5,1
12/14/2010,587.25,1
12/15/2010,584.25,1
12/16/2010,587.5,1
12/17/2010,596.5,1
12/20/2010,599.5,1
12/21/2010,602.25,1
12/22/2010,609.0,1
12/23/2010,614.0,1
12/27/2010,615.25,1
12/28/2010,623.25,0
12/29/2010,624.0,0
12/30/2010,616.0,1
12/31/2010,629.0,0
1/3/2011,620.5,0
1/4/2011,608.5,0
1/5/2011,619.25,0
1/6/2011,602.0,1
1/7/2011,595.0,1
1/10/2011,607.0,1
1/11/2011,607.0,1
1/12/2011,631.0,1
1/13/2011,642.5,1
1/14/2011,648.75,1
1/18/2011,659.5,0
1/19/2011,641.25,1
1/20/2011,654.0,0
1/21/2011,657.25,0
1/24/2011,655.25,0
1/25/2011,644.0,1
1/26/2011,657.75,0
1/27/2011,650.75,1
1/28/2011,644.0,1
1/31/2011,659.5,1
2/1/2011,666.0,1
2/2/2011,679.75,1
2/3/2011,673.25,1
2/4/2011,689.25,1
2/7/2011,685.75,1
2/8/2011,684.75,1
2/9/2011,708.75,0
2/10/2011,709.5,0
2/11/2011,717.25,0
2/14/2011,706.5,1
2/15/2011,701.0,1
2/16/2011,701.0,1
2/17/2011,723.0,0
2/18/2011,720.25,0
2/22/2011,690.25,1
2/23/2011,702.25,1
2/24/2011,696.5,1
2/25/2011,722.0,1
2/28/2011,731.0,0
3/1/2011,735.5,0
3/2/2011,721.5,1
3/3/2011,736.75,0
3/4/2011,728.0,0
3/7/2011,717.5,0
3/8/2011,705.5,0
3/9/2011,701.0,0
3/10/2011,682.75,0
3/11/2011,664.25,0
3/14/2011,666.0,0
3/15/2011,636.0,1
3/16/2011,616.5,1
3/17/2011,646.5,1
3/18/2011,683.5,1
3/21/2011,686.5,1
3/22/2011,686.75,0
3/23/2011,681.0,1
3/24/2011,702.5,0
3/25/2011,689.5,0
3/28/2011,671.0,1
3/29/2011,671.75,1
3/30/2011,663.25,1
3/31/2011,693.25,1
4/1/2011,736.0,1
4/4/2011,767.5,1
4/5/2011,773.75,0
4/6/2011,770.5,0
4/7/2011,766.25,1
4/8/2011,774.0,0
4/11/2011,781.25,0
4/12/2011,757.5,1
4/13/2011,761.0,0
4/14/2011,761.0,0
4/15/2011,749.5,1
4/18/2011,759.5,0
4/19/2011,757.0,0
4/20/2011,740.5,1
4/21/2011,744.5,1
4/25/2011,768.5,0
4/26/2011,772.75,0
4/27/2011,759.25,0
4/28/2011,729.25,1
4/29/2011,756.5,0
5/2/2011,734.5,0
5/3/2011,723.75,0
5/4/2011,729.5,0
5/5/2011,708.75,0
5/6/2011,686.25,1
5/9/2011,707.5,0
5/10/2011,707.25,0
5/11/2011,677.25,1
5/12/2011,680.5,1
5/13/2011,682.0,1
5/16/2011,697.5,1
5/17/2011,720.25,1
5/18/2011,749.75,0
5/19/2011,748.25,0
5/20/2011,759.5,0
5/23/2011,754.0,0
5/24/2011,733.25,1
5/25/2011,742.25,1
5/26/2011,745.5,1
5/27/2011,758.5,0
5/31/2011,747.5,0
6/1/2011,758.5,0
6/2/2011,741.5,0
6/3/2011,731.0,0
6/6/2011,711.5,1
6/7/2011,717.0,1
6/8/2011,736.0,1
6/9/2011,754.0,0
6/10/2011,756.0,0
6/13/2011,751.75,0
6/14/2011,729.0,0
6/15/2011,704.75,0
6/16/2011,684.5,1
6/17/2011,687.0,0
6/20/2011,687.5,0
6/21/2011,702.25,0
6/22/2011,672.25,0
6/23/2011,668.0,0
6/24/2011,657.0,1
6/27/2011,644.25,1
6/28/2011,670.0,0
6/29/2011,678.0,0
6/30/2011,648.0,0
7/1/2011,606.75,1
7/5/2011,625.5,1
7/6/2011,618.75,1
7/7/2011,625.0,1
7/8/2011,642.25,1
7/11/2011,643.0,1
7/12/2011,664.0,1
7/13/2011,686.75,1
7/14/2011,690.75,1
7/15/2011,701.25,0
7/18/2011,696.25,0
7/19/2011,698.0,0
7/20/2011,688.0,0
7/21/2011,679.25,1
7/22/2011,690.0,0
7/25/2011,678.75,1
7/26/2011,689.75,0
7/27/2011,691.5,0
7/28/2011,682.25,1
7/29/2011,665.5,1
8/1/2011,681.25,1
8/2/2011,715.75,0
8/3/2011,713.0,0
8/4/2011,701.5,0
8/5/2011,703.0,0
8/8/2011,686.0,1
8/9/2011,688.5,1
8/10/2011,688.5,1
8/11/2011,714.0,1
8/12/2011,714.5,1
8/15/2011,720.0,1
8/16/2011,727.5,0
8/17/2011,725.5,1
8/18/2011,713.0,1
8/19/2011,725.25,1
8/22/2011,734.5,1
8/23/2011,743.5,1
8/24/2011,743.0,1
8/25/2011,743.5,1
8/26/2011,767.0,0
8/29/2011,770.0,0
8/30/2011,775.25,0
8/31/2011,767.5,0
9/1/2011,738.5,1
9/2/2011,760.0,0
9/6/2011,755.75,0
9/7/2011,748.0,0
9/8/2011,734.0,0
9/9/2011,736.5,0
9/12/2011,745.5,0
9/13/2011,723.0,0
9/14/2011,724.25,0
9/15/2011,701.0,0
9/16/2011,692.0,0
9/19/2011,692.25,0
9/20/2011,690.25,0
9/21/2011,685.75,0
